input_file,ACO_approach,num_ants,iterations,local_heuristic_function,alpha,beta,pheromone_evaporation,local_search,best_distance,elapsed time
brazil58,MMAS ACO,100,100,30.0_over_distance,3.5,1.0,0.3,None,38985.0,24.904
brazil58,MMAS ACO,100,100,1.0_over_distance,3.5,1.5,0.3,None,36952.0,25.204
brazil58,MMAS ACO,100,100,10.0_over_distance,3.5,1.5,0.3,None,33942.0,25.237
brazil58,MMAS ACO,100,100,20.0_over_distance,3.5,1.5,0.3,None,34688.0,25.146
brazil58,MMAS ACO,100,100,30.0_over_distance,3.5,1.5,0.3,None,35314.0,25.196
brazil58,MMAS ACO,100,100,1.0_over_distance,3.5,2.0,0.3,None,33912.0,25.045
brazil58,MMAS ACO,100,100,10.0_over_distance,3.5,2.0,0.3,None,34758.0,25.162
brazil58,MMAS ACO,100,100,20.0_over_distance,3.5,2.0,0.3,None,33394.0,25.124
brazil58,MMAS ACO,100,100,30.0_over_distance,3.5,2.0,0.3,None,31421.0,25.87
brazil58,MMAS ACO,100,100,1.0_over_distance,3.5,2.5,0.3,None,33671.0,25.623
brazil58,MMAS ACO,100,100,10.0_over_distance,3.5,2.5,0.3,None,31131.0,25.34
brazil58,MMAS ACO,100,100,20.0_over_distance,3.5,2.5,0.3,None,31934.0,25.096
brazil58,MMAS ACO,100,100,30.0_over_distance,3.5,2.5,0.3,None,30865.0,25.478
brazil58,MMAS ACO,100,100,1.0_over_distance,3.5,3.0,0.3,None,30567.0,25.107
brazil58,MMAS ACO,100,100,10.0_over_distance,3.5,3.0,0.3,None,31111.0,25.221
brazil58,MMAS ACO,100,100,20.0_over_distance,3.5,3.0,0.3,None,29629.0,25.449
brazil58,MMAS ACO,100,100,30.0_over_distance,3.5,3.0,0.3,None,32902.0,25.692
brazil58,MMAS ACO,100,100,1.0_over_distance,3.5,3.5,0.3,None,29948.0,25.872
brazil58,MMAS ACO,100,100,10.0_over_distance,3.5,3.5,0.3,None,29630.0,25.64
brazil58,MMAS ACO,100,100,20.0_over_distance,3.5,3.5,0.3,None,32829.0,25.112
brazil58,MMAS ACO,100,100,30.0_over_distance,3.5,3.5,0.3,None,30154.0,25.085
brazil58,MMAS ACO,100,100,1.0_over_distance,3.5,4.0,0.3,None,30259.0,25.229
brazil58,MMAS ACO,100,100,10.0_over_distance,3.5,4.0,0.3,None,30408.0,25.482
brazil58,MMAS ACO,100,100,20.0_over_distance,3.5,4.0,0.3,None,30326.0,25.44
brazil58,MMAS ACO,100,100,30.0_over_distance,3.5,4.0,0.3,None,33566.0,25.177
brazil58,MMAS ACO,100,100,1.0_over_distance,4.0,1.0,0.3,None,41913.0,24.744
brazil58,MMAS ACO,100,100,10.0_over_distance,4.0,1.0,0.3,None,44357.0,24.882
brazil58,MMAS ACO,100,100,20.0_over_distance,4.0,1.0,0.3,None,40595.0,25.086
brazil58,MMAS ACO,100,100,30.0_over_distance,4.0,1.0,0.3,None,39986.0,25.482
brazil58,MMAS ACO,100,100,1.0_over_distance,4.0,1.5,0.3,None,35196.0,25.463
brazil58,MMAS ACO,100,100,10.0_over_distance,4.0,1.5,0.3,None,33826.0,25.158
brazil58,MMAS ACO,100,100,20.0_over_distance,4.0,1.5,0.3,None,34079.0,25.195
brazil58,MMAS ACO,100,100,30.0_over_distance,4.0,1.5,0.3,None,36524.0,25.75
brazil58,MMAS ACO,100,100,1.0_over_distance,4.0,2.0,0.3,None,37378.0,25.941
brazil58,MMAS ACO,100,100,10.0_over_distance,4.0,2.0,0.3,None,32337.0,25.173
brazil58,MMAS ACO,100,100,20.0_over_distance,4.0,2.0,0.3,None,33807.0,25.359
brazil58,MMAS ACO,100,100,30.0_over_distance,4.0,2.0,0.3,None,35645.0,25.231
brazil58,MMAS ACO,100,100,1.0_over_distance,4.0,2.5,0.3,None,32128.0,25.373
brazil58,MMAS ACO,100,100,10.0_over_distance,4.0,2.5,0.3,None,31922.0,25.758
brazil58,MMAS ACO,100,100,20.0_over_distance,4.0,2.5,0.3,None,32458.0,25.64
brazil58,MMAS ACO,100,100,30.0_over_distance,4.0,2.5,0.3,None,31698.0,27.243
brazil58,MMAS ACO,100,100,1.0_over_distance,4.0,3.0,0.3,None,31090.0,27.789
brazil58,MMAS ACO,100,100,10.0_over_distance,4.0,3.0,0.3,None,32500.0,25.127
brazil58,MMAS ACO,100,100,20.0_over_distance,4.0,3.0,0.3,None,31932.0,25.311
brazil58,MMAS ACO,100,100,30.0_over_distance,4.0,3.0,0.3,None,32472.0,25.963
brazil58,MMAS ACO,100,100,1.0_over_distance,4.0,3.5,0.3,None,31699.0,26.025
brazil58,MMAS ACO,100,100,10.0_over_distance,4.0,3.5,0.3,None,31442.0,25.321
brazil58,MMAS ACO,100,100,20.0_over_distance,4.0,3.5,0.3,None,30900.0,25.211
brazil58,MMAS ACO,100,100,30.0_over_distance,4.0,3.5,0.3,None,31139.0,25.211
brazil58,MMAS ACO,100,100,1.0_over_distance,4.0,4.0,0.3,None,29197.0,25.334
brazil58,MMAS ACO,100,100,10.0_over_distance,4.0,4.0,0.3,None,30848.0,25.596
brazil58,MMAS ACO,100,100,20.0_over_distance,4.0,4.0,0.3,None,31161.0,25.362
brazil58,MMAS ACO,100,100,30.0_over_distance,4.0,4.0,0.3,None,32118.0,25.528
brazil58,MMAS ACO,100,100,1.0_over_distance,1.0,1.0,0.4,None,26689.0,24.631
brazil58,MMAS ACO,100,100,10.0_over_distance,1.0,1.0,0.4,None,26746.0,24.442
brazil58,MMAS ACO,100,100,20.0_over_distance,1.0,1.0,0.4,None,26924.0,24.224
brazil58,MMAS ACO,100,100,30.0_over_distance,1.0,1.0,0.4,None,26850.0,24.014
brazil58,MMAS ACO,100,100,1.0_over_distance,1.0,1.5,0.4,None,26502.0,24.404
brazil58,MMAS ACO,100,100,10.0_over_distance,1.0,1.5,0.4,None,26502.0,24.376
brazil58,MMAS ACO,100,100,20.0_over_distance,1.0,1.5,0.4,None,26819.0,24.613
brazil58,MMAS ACO,100,100,30.0_over_distance,1.0,1.5,0.4,None,26623.0,24.966
brazil58,MMAS ACO,100,100,1.0_over_distance,1.0,2.0,0.4,None,26162.0,24.998
brazil58,MMAS ACO,100,100,10.0_over_distance,1.0,2.0,0.4,None,26625.0,24.417
brazil58,MMAS ACO,100,100,20.0_over_distance,1.0,2.0,0.4,None,26873.0,24.515
brazil58,MMAS ACO,100,100,30.0_over_distance,1.0,2.0,0.4,None,26508.0,24.467
brazil58,MMAS ACO,100,100,1.0_over_distance,1.0,2.5,0.4,None,26645.0,24.466
brazil58,MMAS ACO,100,100,10.0_over_distance,1.0,2.5,0.4,None,26590.0,24.801
brazil58,MMAS ACO,100,100,20.0_over_distance,1.0,2.5,0.4,None,26626.0,24.538
brazil58,MMAS ACO,100,100,30.0_over_distance,1.0,2.5,0.4,None,26485.0,24.446
brazil58,MMAS ACO,100,100,1.0_over_distance,1.0,3.0,0.4,None,26990.0,24.402
brazil58,MMAS ACO,100,100,10.0_over_distance,1.0,3.0,0.4,None,26410.0,24.34
brazil58,MMAS ACO,100,100,20.0_over_distance,1.0,3.0,0.4,None,26507.0,25.094
brazil58,MMAS ACO,100,100,30.0_over_distance,1.0,3.0,0.4,None,26534.0,25.298
brazil58,MMAS ACO,100,100,1.0_over_distance,1.0,3.5,0.4,None,26504.0,24.787
brazil58,MMAS ACO,100,100,10.0_over_distance,1.0,3.5,0.4,None,27096.0,24.191
brazil58,MMAS ACO,100,100,20.0_over_distance,1.0,3.5,0.4,None,26869.0,24.195
brazil58,MMAS ACO,100,100,30.0_over_distance,1.0,3.5,0.4,None,26367.0,24.345
brazil58,MMAS ACO,100,100,1.0_over_distance,1.0,4.0,0.4,None,26880.0,24.288
brazil58,MMAS ACO,100,100,10.0_over_distance,1.0,4.0,0.4,None,26638.0,24.239
brazil58,MMAS ACO,100,100,20.0_over_distance,1.0,4.0,0.4,None,26637.0,24.209
brazil58,MMAS ACO,100,100,30.0_over_distance,1.0,4.0,0.4,None,26502.0,24.204
brazil58,MMAS ACO,100,100,1.0_over_distance,1.5,1.0,0.4,None,29054.0,25.415
brazil58,MMAS ACO,100,100,10.0_over_distance,1.5,1.0,0.4,None,28021.0,25.7
brazil58,MMAS ACO,100,100,20.0_over_distance,1.5,1.0,0.4,None,29243.0,25.274
brazil58,MMAS ACO,100,100,30.0_over_distance,1.5,1.0,0.4,None,28508.0,24.779
brazil58,MMAS ACO,100,100,1.0_over_distance,1.5,1.5,0.4,None,29281.0,25.197
brazil58,MMAS ACO,100,100,10.0_over_distance,1.5,1.5,0.4,None,27260.0,25.166
brazil58,MMAS ACO,100,100,20.0_over_distance,1.5,1.5,0.4,None,28942.0,25.151
brazil58,MMAS ACO,100,100,30.0_over_distance,1.5,1.5,0.4,None,27221.0,25.207
brazil58,MMAS ACO,100,100,1.0_over_distance,1.5,2.0,0.4,None,27963.0,25.808
brazil58,MMAS ACO,100,100,10.0_over_distance,1.5,2.0,0.4,None,26419.0,25.81
brazil58,MMAS ACO,100,100,20.0_over_distance,1.5,2.0,0.4,None,27764.0,25.277
brazil58,MMAS ACO,100,100,30.0_over_distance,1.5,2.0,0.4,None,28001.0,25.34
brazil58,MMAS ACO,100,100,1.0_over_distance,1.5,2.5,0.4,None,27704.0,25.264
brazil58,MMAS ACO,100,100,10.0_over_distance,1.5,2.5,0.4,None,28096.0,25.146
brazil58,MMAS ACO,100,100,20.0_over_distance,1.5,2.5,0.4,None,27499.0,25.112
brazil58,MMAS ACO,100,100,30.0_over_distance,1.5,2.5,0.4,None,27054.0,25.813
brazil58,MMAS ACO,100,100,1.0_over_distance,1.5,3.0,0.4,None,27920.0,25.9
brazil58,MMAS ACO,100,100,10.0_over_distance,1.5,3.0,0.4,None,27113.0,25.405
brazil58,MMAS ACO,100,100,20.0_over_distance,1.5,3.0,0.4,None,26552.0,25.059
brazil58,MMAS ACO,100,100,30.0_over_distance,1.5,3.0,0.4,None,26737.0,25.234
brazil58,MMAS ACO,100,100,1.0_over_distance,1.5,3.5,0.4,None,27025.0,25.133
brazil58,MMAS ACO,100,100,10.0_over_distance,1.5,3.5,0.4,None,27615.0,25.194
brazil58,MMAS ACO,100,100,20.0_over_distance,1.5,3.5,0.4,None,27686.0,25.636
brazil58,MMAS ACO,100,100,30.0_over_distance,1.5,3.5,0.4,None,26323.0,25.939
brazil58,MMAS ACO,100,100,1.0_over_distance,1.5,4.0,0.4,None,26776.0,25.752
brazil58,MMAS ACO,100,100,10.0_over_distance,1.5,4.0,0.4,None,27135.0,25.309
brazil58,MMAS ACO,100,100,20.0_over_distance,1.5,4.0,0.4,None,27856.0,25.23
brazil58,MMAS ACO,100,100,30.0_over_distance,1.5,4.0,0.4,None,26573.0,25.091
brazil58,MMAS ACO,100,100,1.0_over_distance,2.0,1.0,0.4,None,30470.0,24.856
brazil58,MMAS ACO,100,100,10.0_over_distance,2.0,1.0,0.4,None,32815.0,24.8
brazil58,MMAS ACO,100,100,20.0_over_distance,2.0,1.0,0.4,None,29884.0,25.593
brazil58,MMAS ACO,100,100,30.0_over_distance,2.0,1.0,0.4,None,31585.0,25.208
brazil58,MMAS ACO,100,100,1.0_over_distance,2.0,1.5,0.4,None,31577.0,25.217
brazil58,MMAS ACO,100,100,10.0_over_distance,2.0,1.5,0.4,None,28796.0,25.132
brazil58,MMAS ACO,100,100,20.0_over_distance,2.0,1.5,0.4,None,30549.0,25.108
brazil58,MMAS ACO,100,100,30.0_over_distance,2.0,1.5,0.4,None,30628.0,25.15
brazil58,MMAS ACO,100,100,1.0_over_distance,2.0,2.0,0.4,None,29191.0,26.344
brazil58,MMAS ACO,100,100,10.0_over_distance,2.0,2.0,0.4,None,28831.0,25.613
brazil58,MMAS ACO,100,100,20.0_over_distance,2.0,2.0,0.4,None,29060.0,25.235
brazil58,MMAS ACO,100,100,30.0_over_distance,2.0,2.0,0.4,None,28730.0,25.195
brazil58,MMAS ACO,100,100,1.0_over_distance,2.0,2.5,0.4,None,26780.0,25.116
brazil58,MMAS ACO,100,100,10.0_over_distance,2.0,2.5,0.4,None,28174.0,25.159
brazil58,MMAS ACO,100,100,20.0_over_distance,2.0,2.5,0.4,None,27543.0,25.837
brazil58,MMAS ACO,100,100,30.0_over_distance,2.0,2.5,0.4,None,28007.0,25.541
brazil58,MMAS ACO,100,100,1.0_over_distance,2.0,3.0,0.4,None,27582.0,25.306
brazil58,MMAS ACO,100,100,10.0_over_distance,2.0,3.0,0.4,None,27023.0,28.354
brazil58,MMAS ACO,100,100,20.0_over_distance,2.0,3.0,0.4,None,27732.0,28.177
brazil58,MMAS ACO,100,100,30.0_over_distance,2.0,3.0,0.4,None,27808.0,28.182
brazil58,MMAS ACO,100,100,1.0_over_distance,2.0,3.5,0.4,None,27640.0,28.395
brazil58,MMAS ACO,100,100,10.0_over_distance,2.0,3.5,0.4,None,28056.0,28.54
brazil58,MMAS ACO,100,100,20.0_over_distance,2.0,3.5,0.4,None,27412.0,28.316
brazil58,MMAS ACO,100,100,30.0_over_distance,2.0,3.5,0.4,None,27780.0,27.737
brazil58,MMAS ACO,100,100,1.0_over_distance,2.0,4.0,0.4,None,28601.0,28.332
brazil58,MMAS ACO,100,100,10.0_over_distance,2.0,4.0,0.4,None,28838.0,28.131
brazil58,MMAS ACO,100,100,20.0_over_distance,2.0,4.0,0.4,None,27275.0,27.867
brazil58,MMAS ACO,100,100,30.0_over_distance,2.0,4.0,0.4,None,27907.0,28.0
brazil58,MMAS ACO,100,100,1.0_over_distance,2.5,1.0,0.4,None,33513.0,27.188
brazil58,MMAS ACO,100,100,10.0_over_distance,2.5,1.0,0.4,None,31760.0,27.635
brazil58,MMAS ACO,100,100,20.0_over_distance,2.5,1.0,0.4,None,33198.0,27.528
brazil58,MMAS ACO,100,100,30.0_over_distance,2.5,1.0,0.4,None,34720.0,27.067
brazil58,MMAS ACO,100,100,1.0_over_distance,2.5,1.5,0.4,None,31310.0,27.186
brazil58,MMAS ACO,100,100,10.0_over_distance,2.5,1.5,0.4,None,31216.0,27.794
brazil58,MMAS ACO,100,100,20.0_over_distance,2.5,1.5,0.4,None,30983.0,27.855
brazil58,MMAS ACO,100,100,30.0_over_distance,2.5,1.5,0.4,None,29542.0,27.594
brazil58,MMAS ACO,100,100,1.0_over_distance,2.5,2.0,0.4,None,31455.0,27.91
brazil58,MMAS ACO,100,100,10.0_over_distance,2.5,2.0,0.4,None,31293.0,27.855
brazil58,MMAS ACO,100,100,20.0_over_distance,2.5,2.0,0.4,None,30590.0,27.974
brazil58,MMAS ACO,100,100,30.0_over_distance,2.5,2.0,0.4,None,29723.0,27.794
brazil58,MMAS ACO,100,100,1.0_over_distance,2.5,2.5,0.4,None,30986.0,27.96
brazil58,MMAS ACO,100,100,10.0_over_distance,2.5,2.5,0.4,None,27791.0,28.155
brazil58,MMAS ACO,100,100,20.0_over_distance,2.5,2.5,0.4,None,30324.0,28.056
brazil58,MMAS ACO,100,100,30.0_over_distance,2.5,2.5,0.4,None,29790.0,27.764
brazil58,MMAS ACO,100,100,1.0_over_distance,2.5,3.0,0.4,None,29968.0,27.269
brazil58,MMAS ACO,100,100,10.0_over_distance,2.5,3.0,0.4,None,31979.0,27.393
brazil58,MMAS ACO,100,100,20.0_over_distance,2.5,3.0,0.4,None,31166.0,27.786
brazil58,MMAS ACO,100,100,30.0_over_distance,2.5,3.0,0.4,None,28486.0,28.033
brazil58,MMAS ACO,100,100,1.0_over_distance,2.5,3.5,0.4,None,28473.0,28.22
brazil58,MMAS ACO,100,100,10.0_over_distance,2.5,3.5,0.4,None,29075.0,27.181
brazil58,MMAS ACO,100,100,20.0_over_distance,2.5,3.5,0.4,None,27021.0,27.374
brazil58,MMAS ACO,100,100,30.0_over_distance,2.5,3.5,0.4,None,28881.0,27.558
brazil58,MMAS ACO,100,100,1.0_over_distance,2.5,4.0,0.4,None,27602.0,27.418
brazil58,MMAS ACO,100,100,10.0_over_distance,2.5,4.0,0.4,None,29883.0,28.023
brazil58,MMAS ACO,100,100,20.0_over_distance,2.5,4.0,0.4,None,28994.0,27.679
brazil58,MMAS ACO,100,100,30.0_over_distance,2.5,4.0,0.4,None,28922.0,27.88
brazil58,MMAS ACO,100,100,1.0_over_distance,3.0,1.0,0.4,None,37459.0,26.976
brazil58,MMAS ACO,100,100,10.0_over_distance,3.0,1.0,0.4,None,36300.0,26.816
brazil58,MMAS ACO,100,100,20.0_over_distance,3.0,1.0,0.4,None,35250.0,26.962
brazil58,MMAS ACO,100,100,30.0_over_distance,3.0,1.0,0.4,None,37415.0,27.401
brazil58,MMAS ACO,100,100,1.0_over_distance,3.0,1.5,0.4,None,31723.0,27.674
brazil58,MMAS ACO,100,100,10.0_over_distance,3.0,1.5,0.4,None,30640.0,28.036
brazil58,MMAS ACO,100,100,20.0_over_distance,3.0,1.5,0.4,None,34559.0,27.644
brazil58,MMAS ACO,100,100,30.0_over_distance,3.0,1.5,0.4,None,33773.0,27.952
brazil58,MMAS ACO,100,100,1.0_over_distance,3.0,2.0,0.4,None,32095.0,27.851
brazil58,MMAS ACO,100,100,10.0_over_distance,3.0,2.0,0.4,None,31088.0,27.807
brazil58,MMAS ACO,100,100,20.0_over_distance,3.0,2.0,0.4,None,32166.0,27.581
brazil58,MMAS ACO,100,100,30.0_over_distance,3.0,2.0,0.4,None,31628.0,27.608
brazil58,MMAS ACO,100,100,1.0_over_distance,3.0,2.5,0.4,None,29818.0,27.862
brazil58,MMAS ACO,100,100,10.0_over_distance,3.0,2.5,0.4,None,32072.0,28.264
brazil58,MMAS ACO,100,100,20.0_over_distance,3.0,2.5,0.4,None,30982.0,27.774
brazil58,MMAS ACO,100,100,30.0_over_distance,3.0,2.5,0.4,None,30672.0,27.594
brazil58,MMAS ACO,100,100,1.0_over_distance,3.0,3.0,0.4,None,30668.0,27.731
brazil58,MMAS ACO,100,100,10.0_over_distance,3.0,3.0,0.4,None,31627.0,27.916
brazil58,MMAS ACO,100,100,20.0_over_distance,3.0,3.0,0.4,None,27401.0,27.808
brazil58,MMAS ACO,100,100,30.0_over_distance,3.0,3.0,0.4,None,31908.0,27.705
brazil58,MMAS ACO,100,100,1.0_over_distance,3.0,3.5,0.4,None,28605.0,28.225
brazil58,MMAS ACO,100,100,10.0_over_distance,3.0,3.5,0.4,None,29989.0,27.858
brazil58,MMAS ACO,100,100,20.0_over_distance,3.0,3.5,0.4,None,32635.0,27.987
brazil58,MMAS ACO,100,100,30.0_over_distance,3.0,3.5,0.4,None,28399.0,27.832
brazil58,MMAS ACO,100,100,1.0_over_distance,3.0,4.0,0.4,None,29484.0,28.002
brazil58,MMAS ACO,100,100,10.0_over_distance,3.0,4.0,0.4,None,28690.0,28.324
brazil58,MMAS ACO,100,100,20.0_over_distance,3.0,4.0,0.4,None,29656.0,28.528
brazil58,MMAS ACO,100,100,30.0_over_distance,3.0,4.0,0.4,None,29201.0,27.932
brazil58,MMAS ACO,100,100,1.0_over_distance,3.5,1.0,0.4,None,36574.0,27.536
brazil58,MMAS ACO,100,100,10.0_over_distance,3.5,1.0,0.4,None,39529.0,27.744
brazil58,MMAS ACO,100,100,20.0_over_distance,3.5,1.0,0.4,None,39292.0,27.973
brazil58,MMAS ACO,100,100,30.0_over_distance,3.5,1.0,0.4,None,37468.0,27.702
brazil58,MMAS ACO,100,100,1.0_over_distance,3.5,1.5,0.4,None,31402.0,27.962
brazil58,MMAS ACO,100,100,10.0_over_distance,3.5,1.5,0.4,None,34041.0,28.096
brazil58,MMAS ACO,100,100,20.0_over_distance,3.5,1.5,0.4,None,34298.0,28.186
brazil58,MMAS ACO,100,100,30.0_over_distance,3.5,1.5,0.4,None,34580.0,28.378
brazil58,MMAS ACO,100,100,1.0_over_distance,3.5,2.0,0.4,None,31224.0,28.395
brazil58,MMAS ACO,100,100,10.0_over_distance,3.5,2.0,0.4,None,32640.0,28.444
brazil58,MMAS ACO,100,100,20.0_over_distance,3.5,2.0,0.4,None,31529.0,27.636
brazil58,MMAS ACO,100,100,30.0_over_distance,3.5,2.0,0.4,None,34295.0,28.186
brazil58,MMAS ACO,100,100,1.0_over_distance,3.5,2.5,0.4,None,29476.0,28.302
brazil58,MMAS ACO,100,100,10.0_over_distance,3.5,2.5,0.4,None,31808.0,28.538
brazil58,MMAS ACO,100,100,20.0_over_distance,3.5,2.5,0.4,None,32465.0,28.032
brazil58,MMAS ACO,100,100,30.0_over_distance,3.5,2.5,0.4,None,31440.0,28.005
brazil58,MMAS ACO,100,100,1.0_over_distance,3.5,3.0,0.4,None,33274.0,27.895
brazil58,MMAS ACO,100,100,10.0_over_distance,3.5,3.0,0.4,None,32037.0,27.913
brazil58,MMAS ACO,100,100,20.0_over_distance,3.5,3.0,0.4,None,30165.0,28.519
brazil58,MMAS ACO,100,100,30.0_over_distance,3.5,3.0,0.4,None,31041.0,28.252
brazil58,MMAS ACO,100,100,1.0_over_distance,3.5,3.5,0.4,None,29419.0,27.829
brazil58,MMAS ACO,100,100,10.0_over_distance,3.5,3.5,0.4,None,33265.0,27.929
brazil58,MMAS ACO,100,100,20.0_over_distance,3.5,3.5,0.4,None,33040.0,28.332
brazil58,MMAS ACO,100,100,30.0_over_distance,3.5,3.5,0.4,None,30131.0,28.65
brazil58,MMAS ACO,100,100,1.0_over_distance,3.5,4.0,0.4,None,28319.0,27.945
brazil58,MMAS ACO,100,100,10.0_over_distance,3.5,4.0,0.4,None,29519.0,27.427
brazil58,MMAS ACO,100,100,20.0_over_distance,3.5,4.0,0.4,None,30270.0,27.772
brazil58,MMAS ACO,100,100,30.0_over_distance,3.5,4.0,0.4,None,31437.0,27.843
brazil58,MMAS ACO,100,100,1.0_over_distance,4.0,1.0,0.4,None,42195.0,27.416
brazil58,MMAS ACO,100,100,10.0_over_distance,4.0,1.0,0.4,None,43085.0,27.464
brazil58,MMAS ACO,100,100,20.0_over_distance,4.0,1.0,0.4,None,41840.0,27.618
brazil58,MMAS ACO,100,100,30.0_over_distance,4.0,1.0,0.4,None,42740.0,28.078
brazil58,MMAS ACO,100,100,1.0_over_distance,4.0,1.5,0.4,None,35522.0,28.951
brazil58,MMAS ACO,100,100,10.0_over_distance,4.0,1.5,0.4,None,35929.0,27.709
brazil58,MMAS ACO,100,100,20.0_over_distance,4.0,1.5,0.4,None,37365.0,27.706
brazil58,MMAS ACO,100,100,30.0_over_distance,4.0,1.5,0.4,None,36687.0,27.856
brazil58,MMAS ACO,100,100,1.0_over_distance,4.0,2.0,0.4,None,37301.0,27.831
brazil58,MMAS ACO,100,100,10.0_over_distance,4.0,2.0,0.4,None,34441.0,27.89
brazil58,MMAS ACO,100,100,20.0_over_distance,4.0,2.0,0.4,None,36472.0,27.952
brazil58,MMAS ACO,100,100,30.0_over_distance,4.0,2.0,0.4,None,36106.0,28.096
brazil58,MMAS ACO,100,100,1.0_over_distance,4.0,2.5,0.4,None,35721.0,27.872
brazil58,MMAS ACO,100,100,10.0_over_distance,4.0,2.5,0.4,None,29841.0,28.635
brazil58,MMAS ACO,100,100,20.0_over_distance,4.0,2.5,0.4,None,33606.0,28.477
brazil58,MMAS ACO,100,100,30.0_over_distance,4.0,2.5,0.4,None,36405.0,27.949
brazil58,MMAS ACO,100,100,1.0_over_distance,4.0,3.0,0.4,None,31958.0,28.262
brazil58,MMAS ACO,100,100,10.0_over_distance,4.0,3.0,0.4,None,30513.0,28.148
brazil58,MMAS ACO,100,100,20.0_over_distance,4.0,3.0,0.4,None,34770.0,28.01
brazil58,MMAS ACO,100,100,30.0_over_distance,4.0,3.0,0.4,None,32711.0,28.15
brazil58,MMAS ACO,100,100,1.0_over_distance,4.0,3.5,0.4,None,30358.0,28.388
brazil58,MMAS ACO,100,100,10.0_over_distance,4.0,3.5,0.4,None,30037.0,27.625
brazil58,MMAS ACO,100,100,20.0_over_distance,4.0,3.5,0.4,None,32507.0,27.828
brazil58,MMAS ACO,100,100,30.0_over_distance,4.0,3.5,0.4,None,31814.0,27.506
brazil58,MMAS ACO,100,100,1.0_over_distance,4.0,4.0,0.4,None,30585.0,27.453
brazil58,MMAS ACO,100,100,10.0_over_distance,4.0,4.0,0.4,None,30343.0,27.715
brazil58,MMAS ACO,100,100,20.0_over_distance,4.0,4.0,0.4,None,32270.0,27.907
brazil58,MMAS ACO,100,100,30.0_over_distance,4.0,4.0,0.4,None,28936.0,27.014
brazil58,MMAS ACO,100,100,1.0_over_distance,1.0,1.0,0.5,None,26833.0,26.658
brazil58,MMAS ACO,100,100,10.0_over_distance,1.0,1.0,0.5,None,26630.0,26.703
brazil58,MMAS ACO,100,100,20.0_over_distance,1.0,1.0,0.5,None,26545.0,26.602
brazil58,MMAS ACO,100,100,30.0_over_distance,1.0,1.0,0.5,None,27011.0,26.352
brazil58,MMAS ACO,100,100,1.0_over_distance,1.0,1.5,0.5,None,26579.0,26.941
brazil58,MMAS ACO,100,100,10.0_over_distance,1.0,1.5,0.5,None,26476.0,27.282
brazil58,MMAS ACO,100,100,20.0_over_distance,1.0,1.5,0.5,None,26754.0,26.742
brazil58,MMAS ACO,100,100,30.0_over_distance,1.0,1.5,0.5,None,26633.0,27.313
brazil58,MMAS ACO,100,100,1.0_over_distance,1.0,2.0,0.5,None,27500.0,27.325
brazil58,MMAS ACO,100,100,10.0_over_distance,1.0,2.0,0.5,None,26661.0,26.765
brazil58,MMAS ACO,100,100,20.0_over_distance,1.0,2.0,0.5,None,26560.0,26.716
brazil58,MMAS ACO,100,100,30.0_over_distance,1.0,2.0,0.5,None,27031.0,27.038
brazil58,MMAS ACO,100,100,1.0_over_distance,1.0,2.5,0.5,None,26585.0,26.99
brazil58,MMAS ACO,100,100,10.0_over_distance,1.0,2.5,0.5,None,26538.0,27.731
brazil58,MMAS ACO,100,100,20.0_over_distance,1.0,2.5,0.5,None,26502.0,27.086
brazil58,MMAS ACO,100,100,30.0_over_distance,1.0,2.5,0.5,None,26850.0,27.118
brazil58,MMAS ACO,100,100,1.0_over_distance,1.0,3.0,0.5,None,26504.0,27.162
brazil58,MMAS ACO,100,100,10.0_over_distance,1.0,3.0,0.5,None,26656.0,26.866
brazil58,MMAS ACO,100,100,20.0_over_distance,1.0,3.0,0.5,None,26595.0,26.748
brazil58,MMAS ACO,100,100,30.0_over_distance,1.0,3.0,0.5,None,27046.0,27.616
brazil58,MMAS ACO,100,100,1.0_over_distance,1.0,3.5,0.5,None,26504.0,27.264
brazil58,MMAS ACO,100,100,10.0_over_distance,1.0,3.5,0.5,None,26994.0,26.991
brazil58,MMAS ACO,100,100,20.0_over_distance,1.0,3.5,0.5,None,26965.0,26.95
brazil58,MMAS ACO,100,100,30.0_over_distance,1.0,3.5,0.5,None,26616.0,26.887
brazil58,MMAS ACO,100,100,1.0_over_distance,1.0,4.0,0.5,None,26504.0,26.937
brazil58,MMAS ACO,100,100,10.0_over_distance,1.0,4.0,0.5,None,27076.0,26.641
brazil58,MMAS ACO,100,100,20.0_over_distance,1.0,4.0,0.5,None,26534.0,26.915
brazil58,MMAS ACO,100,100,30.0_over_distance,1.0,4.0,0.5,None,26602.0,27.239
brazil58,MMAS ACO,100,100,1.0_over_distance,1.5,1.0,0.5,None,29232.0,27.888
brazil58,MMAS ACO,100,100,10.0_over_distance,1.5,1.0,0.5,None,29006.0,27.806
brazil58,MMAS ACO,100,100,20.0_over_distance,1.5,1.0,0.5,None,28416.0,27.839
brazil58,MMAS ACO,100,100,30.0_over_distance,1.5,1.0,0.5,None,29185.0,28.215
brazil58,MMAS ACO,100,100,1.0_over_distance,1.5,1.5,0.5,None,29420.0,28.474
brazil58,MMAS ACO,100,100,10.0_over_distance,1.5,1.5,0.5,None,27045.0,28.544
brazil58,MMAS ACO,100,100,20.0_over_distance,1.5,1.5,0.5,None,28365.0,27.63
