input_file,ACO_approach,num_ants,iterations,local_heuristic_function,alpha,beta,pheromone_evaporation,local_search,best_distance,elapsed time
burma14,Standard ACO,100,100,20.0_over_distance,3.0,3.0,0.2,Tabu Search,3323.0,62.115
burma14,Standard ACO,100,100,30.0_over_distance,3.0,3.0,0.2,Tabu Search,3323.0,62.886
burma14,Standard ACO,100,100,1.0_over_distance,3.0,3.5,0.2,Tabu Search,3323.0,62.117
burma14,Standard ACO,100,100,10.0_over_distance,3.0,3.5,0.2,Tabu Search,3323.0,62.853
burma14,Standard ACO,100,100,20.0_over_distance,3.0,3.5,0.2,Tabu Search,3323.0,62.696
burma14,Standard ACO,100,100,30.0_over_distance,3.0,3.5,0.2,Tabu Search,3323.0,62.582
burma14,Standard ACO,100,100,1.0_over_distance,3.0,4.0,0.2,Tabu Search,3323.0,66.597
burma14,Standard ACO,100,100,10.0_over_distance,3.0,4.0,0.2,Tabu Search,3323.0,69.224
burma14,Standard ACO,100,100,20.0_over_distance,3.0,4.0,0.2,Tabu Search,3323.0,67.42
burma14,Standard ACO,100,100,30.0_over_distance,3.0,4.0,0.2,Tabu Search,3323.0,66.51
burma14,Standard ACO,100,100,1.0_over_distance,3.5,1.0,0.2,Tabu Search,3323.0,65.99
burma14,Standard ACO,100,100,10.0_over_distance,3.5,1.0,0.2,Tabu Search,3323.0,66.03
burma14,Standard ACO,100,100,20.0_over_distance,3.5,1.0,0.2,Tabu Search,3323.0,66.29
burma14,Standard ACO,100,100,30.0_over_distance,3.5,1.0,0.2,Tabu Search,3323.0,66.685
burma14,Standard ACO,100,100,1.0_over_distance,3.5,1.5,0.2,Tabu Search,3323.0,66.928
burma14,Standard ACO,100,100,10.0_over_distance,3.5,1.5,0.2,Tabu Search,3323.0,68.354
burma14,Standard ACO,100,100,20.0_over_distance,3.5,1.5,0.2,Tabu Search,3323.0,64.9
burma14,Standard ACO,100,100,30.0_over_distance,3.5,1.5,0.2,Tabu Search,3323.0,73.387
burma14,Standard ACO,100,100,1.0_over_distance,3.5,2.0,0.2,Tabu Search,3323.0,94.239
burma14,Standard ACO,100,100,10.0_over_distance,3.5,2.0,0.2,Tabu Search,3323.0,94.888
burma14,Standard ACO,100,100,20.0_over_distance,3.5,2.0,0.2,Tabu Search,3323.0,101.145
burma14,Standard ACO,100,100,30.0_over_distance,3.5,2.0,0.2,Tabu Search,3323.0,87.753
burma14,Standard ACO,100,100,1.0_over_distance,3.5,2.5,0.2,Tabu Search,3323.0,84.339
burma14,Standard ACO,100,100,10.0_over_distance,3.5,2.5,0.2,Tabu Search,3323.0,78.697
burma14,Standard ACO,100,100,20.0_over_distance,3.5,2.5,0.2,Tabu Search,3323.0,76.5
burma14,Standard ACO,100,100,30.0_over_distance,3.5,2.5,0.2,Tabu Search,3323.0,82.522
burma14,Standard ACO,100,100,1.0_over_distance,3.5,3.0,0.2,Tabu Search,3323.0,62.888
burma14,Standard ACO,100,100,10.0_over_distance,3.5,3.0,0.2,Tabu Search,3323.0,61.976
burma14,Standard ACO,100,100,20.0_over_distance,3.5,3.0,0.2,Tabu Search,3323.0,62.46
burma14,Standard ACO,100,100,30.0_over_distance,3.5,3.0,0.2,Tabu Search,3323.0,63.201
burma14,Standard ACO,100,100,1.0_over_distance,3.5,3.5,0.2,Tabu Search,3323.0,62.482
burma14,Standard ACO,100,100,10.0_over_distance,3.5,3.5,0.2,Tabu Search,3323.0,62.682
burma14,Standard ACO,100,100,20.0_over_distance,3.5,3.5,0.2,Tabu Search,3323.0,62.528
burma14,Standard ACO,100,100,30.0_over_distance,3.5,3.5,0.2,Tabu Search,3323.0,62.025
burma14,Standard ACO,100,100,1.0_over_distance,3.5,4.0,0.2,Tabu Search,3323.0,62.947
burma14,Standard ACO,100,100,10.0_over_distance,3.5,4.0,0.2,Tabu Search,3323.0,62.244
burma14,Standard ACO,100,100,20.0_over_distance,3.5,4.0,0.2,Tabu Search,3323.0,62.108
burma14,Standard ACO,100,100,30.0_over_distance,3.5,4.0,0.2,Tabu Search,3323.0,62.591
burma14,Standard ACO,100,100,1.0_over_distance,4.0,1.0,0.2,Tabu Search,3323.0,63.696
burma14,Standard ACO,100,100,10.0_over_distance,4.0,1.0,0.2,Tabu Search,3323.0,62.381
burma14,Standard ACO,100,100,20.0_over_distance,4.0,1.0,0.2,Tabu Search,3323.0,62.294
burma14,Standard ACO,100,100,30.0_over_distance,4.0,1.0,0.2,Tabu Search,3323.0,62.205
burma14,Standard ACO,100,100,1.0_over_distance,4.0,1.5,0.2,Tabu Search,3323.0,61.993
burma14,Standard ACO,100,100,10.0_over_distance,4.0,1.5,0.2,Tabu Search,3323.0,62.335
burma14,Standard ACO,100,100,20.0_over_distance,4.0,1.5,0.2,Tabu Search,3323.0,62.666
burma14,Standard ACO,100,100,30.0_over_distance,4.0,1.5,0.2,Tabu Search,3323.0,62.326
burma14,Standard ACO,100,100,1.0_over_distance,4.0,2.0,0.2,Tabu Search,3323.0,62.347
burma14,Standard ACO,100,100,10.0_over_distance,4.0,2.0,0.2,Tabu Search,3323.0,62.618
burma14,Standard ACO,100,100,20.0_over_distance,4.0,2.0,0.2,Tabu Search,3323.0,62.566
burma14,Standard ACO,100,100,30.0_over_distance,4.0,2.0,0.2,Tabu Search,3323.0,63.17
burma14,Standard ACO,100,100,1.0_over_distance,4.0,2.5,0.2,Tabu Search,3323.0,62.393
burma14,Standard ACO,100,100,10.0_over_distance,4.0,2.5,0.2,Tabu Search,3323.0,62.304
burma14,Standard ACO,100,100,20.0_over_distance,4.0,2.5,0.2,Tabu Search,3323.0,65.195
burma14,Standard ACO,100,100,30.0_over_distance,4.0,2.5,0.2,Tabu Search,3323.0,62.806
burma14,Standard ACO,100,100,1.0_over_distance,4.0,3.0,0.2,Tabu Search,3323.0,63.291
burma14,Standard ACO,100,100,10.0_over_distance,4.0,3.0,0.2,Tabu Search,3323.0,63.044
burma14,Standard ACO,100,100,20.0_over_distance,4.0,3.0,0.2,Tabu Search,3323.0,64.235
burma14,Standard ACO,100,100,30.0_over_distance,4.0,3.0,0.2,Tabu Search,3323.0,65.179
burma14,Standard ACO,100,100,1.0_over_distance,4.0,3.5,0.2,Tabu Search,3323.0,62.807
burma14,Standard ACO,100,100,10.0_over_distance,4.0,3.5,0.2,Tabu Search,3323.0,62.806
burma14,Standard ACO,100,100,20.0_over_distance,4.0,3.5,0.2,Tabu Search,3323.0,63.529
burma14,Standard ACO,100,100,30.0_over_distance,4.0,3.5,0.2,Tabu Search,3323.0,62.432
burma14,Standard ACO,100,100,1.0_over_distance,4.0,4.0,0.2,Tabu Search,3323.0,62.683
burma14,Standard ACO,100,100,10.0_over_distance,4.0,4.0,0.2,Tabu Search,3323.0,62.632
burma14,Standard ACO,100,100,20.0_over_distance,4.0,4.0,0.2,Tabu Search,3323.0,62.356
burma14,Standard ACO,100,100,30.0_over_distance,4.0,4.0,0.2,Tabu Search,3323.0,62.255
burma14,Standard ACO,100,100,1.0_over_distance,1.0,1.0,0.3,Tabu Search,3323.0,62.775
burma14,Standard ACO,100,100,1.0_over_distance,1.0,1.0,0.2,Hill Climbing,3323.0,4.515
burma14,Standard ACO,100,100,10.0_over_distance,1.0,1.0,0.2,Hill Climbing,3323.0,4.499
burma14,Standard ACO,100,100,20.0_over_distance,1.0,1.0,0.2,Hill Climbing,3323.0,4.55
burma14,Standard ACO,100,100,30.0_over_distance,1.0,1.0,0.2,Hill Climbing,3323.0,4.75
burma14,Standard ACO,100,100,1.0_over_distance,1.0,1.5,0.2,Hill Climbing,3323.0,4.598
burma14,Standard ACO,100,100,10.0_over_distance,1.0,1.5,0.2,Hill Climbing,3323.0,4.665
burma14,Standard ACO,100,100,20.0_over_distance,1.0,1.5,0.2,Hill Climbing,3323.0,4.531
burma14,Standard ACO,100,100,30.0_over_distance,1.0,1.5,0.2,Hill Climbing,3323.0,4.509
burma14,Standard ACO,100,100,1.0_over_distance,1.0,2.0,0.2,Hill Climbing,3323.0,4.558
burma14,Standard ACO,100,100,10.0_over_distance,1.0,2.0,0.2,Hill Climbing,3323.0,4.856
burma14,Standard ACO,100,100,20.0_over_distance,1.0,2.0,0.2,Hill Climbing,3323.0,4.614
burma14,Standard ACO,100,100,30.0_over_distance,1.0,2.0,0.2,Hill Climbing,3323.0,4.644
burma14,Standard ACO,100,100,1.0_over_distance,1.0,2.5,0.2,Hill Climbing,3323.0,4.652
burma14,Standard ACO,100,100,10.0_over_distance,1.0,2.5,0.2,Hill Climbing,3323.0,4.738
burma14,Standard ACO,100,100,20.0_over_distance,1.0,2.5,0.2,Hill Climbing,3323.0,4.591
burma14,Standard ACO,100,100,30.0_over_distance,1.0,2.5,0.2,Hill Climbing,3323.0,4.683
burma14,Standard ACO,100,100,1.0_over_distance,1.0,3.0,0.2,Hill Climbing,3323.0,4.572
burma14,Standard ACO,100,100,10.0_over_distance,1.0,3.0,0.2,Hill Climbing,3323.0,4.652
burma14,Standard ACO,100,100,20.0_over_distance,1.0,3.0,0.2,Hill Climbing,3323.0,4.69
burma14,Standard ACO,100,100,30.0_over_distance,1.0,3.0,0.2,Hill Climbing,3323.0,4.732
burma14,Standard ACO,100,100,1.0_over_distance,1.0,3.5,0.2,Hill Climbing,3323.0,4.706
burma14,Standard ACO,100,100,10.0_over_distance,1.0,3.5,0.2,Hill Climbing,3323.0,4.712
burma14,Standard ACO,100,100,20.0_over_distance,1.0,3.5,0.2,Hill Climbing,3323.0,4.686
burma14,Standard ACO,100,100,30.0_over_distance,1.0,3.5,0.2,Hill Climbing,3323.0,4.727
burma14,Standard ACO,100,100,1.0_over_distance,1.0,4.0,0.2,Hill Climbing,3323.0,4.954
burma14,Standard ACO,100,100,10.0_over_distance,1.0,4.0,0.2,Hill Climbing,3323.0,4.738
burma14,Standard ACO,100,100,20.0_over_distance,1.0,4.0,0.2,Hill Climbing,3323.0,4.883
burma14,Standard ACO,100,100,30.0_over_distance,1.0,4.0,0.2,Hill Climbing,3323.0,4.683
burma14,Standard ACO,100,100,1.0_over_distance,1.5,1.0,0.2,Hill Climbing,3323.0,4.702
burma14,Standard ACO,100,100,10.0_over_distance,1.5,1.0,0.2,Hill Climbing,3323.0,4.746
burma14,Standard ACO,100,100,20.0_over_distance,1.5,1.0,0.2,Hill Climbing,3323.0,4.752
burma14,Standard ACO,100,100,30.0_over_distance,1.5,1.0,0.2,Hill Climbing,3323.0,4.684
burma14,Standard ACO,100,100,1.0_over_distance,1.5,1.5,0.2,Hill Climbing,3323.0,4.736
burma14,Standard ACO,100,100,10.0_over_distance,1.5,1.5,0.2,Hill Climbing,3323.0,4.763
burma14,Standard ACO,100,100,20.0_over_distance,1.5,1.5,0.2,Hill Climbing,3323.0,4.724
burma14,Standard ACO,100,100,30.0_over_distance,1.5,1.5,0.2,Hill Climbing,3323.0,4.758
burma14,Standard ACO,100,100,1.0_over_distance,1.5,2.0,0.2,Hill Climbing,3323.0,4.754
burma14,Standard ACO,100,100,10.0_over_distance,1.5,2.0,0.2,Hill Climbing,3323.0,4.776
burma14,Standard ACO,100,100,20.0_over_distance,1.5,2.0,0.2,Hill Climbing,3323.0,4.699
burma14,Standard ACO,100,100,30.0_over_distance,1.5,2.0,0.2,Hill Climbing,3323.0,4.862
burma14,Standard ACO,100,100,1.0_over_distance,1.5,2.5,0.2,Hill Climbing,3323.0,4.725
burma14,Standard ACO,100,100,10.0_over_distance,1.5,2.5,0.2,Hill Climbing,3323.0,4.775
burma14,Standard ACO,100,100,20.0_over_distance,1.5,2.5,0.2,Hill Climbing,3323.0,4.764
burma14,Standard ACO,100,100,30.0_over_distance,1.5,2.5,0.2,Hill Climbing,3323.0,4.863
burma14,Standard ACO,100,100,1.0_over_distance,1.5,3.0,0.2,Hill Climbing,3323.0,5.234
burma14,Standard ACO,100,100,10.0_over_distance,1.5,3.0,0.2,Hill Climbing,3323.0,5.008
burma14,Standard ACO,100,100,20.0_over_distance,1.5,3.0,0.2,Hill Climbing,3323.0,5.094
burma14,Standard ACO,100,100,30.0_over_distance,1.5,3.0,0.2,Hill Climbing,3323.0,4.86
burma14,Standard ACO,100,100,1.0_over_distance,1.5,3.5,0.2,Hill Climbing,3323.0,4.734
burma14,Standard ACO,100,100,10.0_over_distance,1.5,3.5,0.2,Hill Climbing,3323.0,4.677
burma14,Standard ACO,100,100,20.0_over_distance,1.5,3.5,0.2,Hill Climbing,3323.0,4.73
burma14,Standard ACO,100,100,30.0_over_distance,1.5,3.5,0.2,Hill Climbing,3323.0,4.74
burma14,Standard ACO,100,100,1.0_over_distance,1.5,4.0,0.2,Hill Climbing,3323.0,4.717
burma14,Standard ACO,100,100,10.0_over_distance,1.5,4.0,0.2,Hill Climbing,3323.0,4.753
burma14,Standard ACO,100,100,20.0_over_distance,1.5,4.0,0.2,Hill Climbing,3323.0,4.749
burma14,Standard ACO,100,100,30.0_over_distance,1.5,4.0,0.2,Hill Climbing,3323.0,4.75
burma14,Standard ACO,100,100,1.0_over_distance,2.0,1.0,0.2,Hill Climbing,3323.0,4.728
burma14,Standard ACO,100,100,10.0_over_distance,2.0,1.0,0.2,Hill Climbing,3323.0,4.726
burma14,Standard ACO,100,100,20.0_over_distance,2.0,1.0,0.2,Hill Climbing,3323.0,4.71
burma14,Standard ACO,100,100,30.0_over_distance,2.0,1.0,0.2,Hill Climbing,3323.0,4.845
burma14,Standard ACO,100,100,1.0_over_distance,2.0,1.5,0.2,Hill Climbing,3323.0,4.884
burma14,Standard ACO,100,100,10.0_over_distance,2.0,1.5,0.2,Hill Climbing,3323.0,4.784
burma14,Standard ACO,100,100,20.0_over_distance,2.0,1.5,0.2,Hill Climbing,3323.0,4.757
burma14,Standard ACO,100,100,30.0_over_distance,2.0,1.5,0.2,Hill Climbing,3323.0,4.729
burma14,Standard ACO,100,100,1.0_over_distance,2.0,2.0,0.2,Hill Climbing,3323.0,4.715
burma14,Standard ACO,100,100,10.0_over_distance,2.0,2.0,0.2,Hill Climbing,3323.0,5.019
burma14,Standard ACO,100,100,20.0_over_distance,2.0,2.0,0.2,Hill Climbing,3323.0,4.763
burma14,Standard ACO,100,100,30.0_over_distance,2.0,2.0,0.2,Hill Climbing,3323.0,4.795
burma14,Standard ACO,100,100,1.0_over_distance,2.0,2.5,0.2,Hill Climbing,3323.0,4.749
burma14,Standard ACO,100,100,10.0_over_distance,2.0,2.5,0.2,Hill Climbing,3323.0,4.757
burma14,Standard ACO,100,100,20.0_over_distance,2.0,2.5,0.2,Hill Climbing,3323.0,4.726
burma14,Standard ACO,100,100,30.0_over_distance,2.0,2.5,0.2,Hill Climbing,3323.0,4.735
burma14,Standard ACO,100,100,1.0_over_distance,2.0,3.0,0.2,Hill Climbing,3323.0,4.749
burma14,Standard ACO,100,100,10.0_over_distance,2.0,3.0,0.2,Hill Climbing,3323.0,4.746
burma14,Standard ACO,100,100,20.0_over_distance,2.0,3.0,0.2,Hill Climbing,3323.0,5.15
burma14,Standard ACO,100,100,30.0_over_distance,2.0,3.0,0.2,Hill Climbing,3323.0,4.76
burma14,Standard ACO,100,100,1.0_over_distance,2.0,3.5,0.2,Hill Climbing,3323.0,4.687
burma14,Standard ACO,100,100,10.0_over_distance,2.0,3.5,0.2,Hill Climbing,3323.0,4.766
burma14,Standard ACO,100,100,20.0_over_distance,2.0,3.5,0.2,Hill Climbing,3323.0,4.753
burma14,Standard ACO,100,100,30.0_over_distance,2.0,3.5,0.2,Hill Climbing,3323.0,4.745
burma14,Standard ACO,100,100,1.0_over_distance,2.0,4.0,0.2,Hill Climbing,3323.0,4.749
burma14,Standard ACO,100,100,10.0_over_distance,2.0,4.0,0.2,Hill Climbing,3323.0,4.767
burma14,Standard ACO,100,100,20.0_over_distance,2.0,4.0,0.2,Hill Climbing,3323.0,4.694
burma14,Standard ACO,100,100,30.0_over_distance,2.0,4.0,0.2,Hill Climbing,3323.0,4.975
burma14,Standard ACO,100,100,1.0_over_distance,2.5,1.0,0.2,Hill Climbing,3323.0,4.702
burma14,Standard ACO,100,100,10.0_over_distance,2.5,1.0,0.2,Hill Climbing,3323.0,4.814
burma14,Standard ACO,100,100,20.0_over_distance,2.5,1.0,0.2,Hill Climbing,3323.0,4.701
burma14,Standard ACO,100,100,30.0_over_distance,2.5,1.0,0.2,Hill Climbing,3323.0,4.703
burma14,Standard ACO,100,100,1.0_over_distance,2.5,1.5,0.2,Hill Climbing,3323.0,4.748
burma14,Standard ACO,100,100,10.0_over_distance,2.5,1.5,0.2,Hill Climbing,3323.0,4.751
burma14,Standard ACO,100,100,20.0_over_distance,2.5,1.5,0.2,Hill Climbing,3323.0,4.748
burma14,Standard ACO,100,100,30.0_over_distance,2.5,1.5,0.2,Hill Climbing,3323.0,4.756
burma14,Standard ACO,100,100,1.0_over_distance,2.5,2.0,0.2,Hill Climbing,3323.0,4.719
burma14,Standard ACO,100,100,10.0_over_distance,2.5,2.0,0.2,Hill Climbing,3323.0,4.752
burma14,Standard ACO,100,100,20.0_over_distance,2.5,2.0,0.2,Hill Climbing,3323.0,4.752
burma14,Standard ACO,100,100,30.0_over_distance,2.5,2.0,0.2,Hill Climbing,3323.0,4.773
burma14,Standard ACO,100,100,1.0_over_distance,2.5,2.5,0.2,Hill Climbing,3323.0,4.741
burma14,Standard ACO,100,100,10.0_over_distance,2.5,2.5,0.2,Hill Climbing,3323.0,4.757
burma14,Standard ACO,100,100,20.0_over_distance,2.5,2.5,0.2,Hill Climbing,3323.0,4.742
burma14,Standard ACO,100,100,30.0_over_distance,2.5,2.5,0.2,Hill Climbing,3323.0,4.901
burma14,Standard ACO,100,100,1.0_over_distance,2.5,3.0,0.2,Hill Climbing,3323.0,8.133
burma14,Standard ACO,100,100,10.0_over_distance,2.5,3.0,0.2,Hill Climbing,3323.0,4.841
burma14,Standard ACO,100,100,20.0_over_distance,2.5,3.0,0.2,Hill Climbing,3323.0,4.596
burma14,Standard ACO,100,100,30.0_over_distance,2.5,3.0,0.2,Hill Climbing,3323.0,4.667
burma14,Standard ACO,100,100,1.0_over_distance,2.5,3.5,0.2,Hill Climbing,3323.0,4.66
burma14,Standard ACO,100,100,10.0_over_distance,2.5,3.5,0.2,Hill Climbing,3323.0,4.589
burma14,Standard ACO,100,100,20.0_over_distance,2.5,3.5,0.2,Hill Climbing,3323.0,4.631
burma14,Standard ACO,100,100,30.0_over_distance,2.5,3.5,0.2,Hill Climbing,3323.0,4.665
burma14,Standard ACO,100,100,1.0_over_distance,2.5,4.0,0.2,Hill Climbing,3323.0,4.602
burma14,Standard ACO,100,100,10.0_over_distance,2.5,4.0,0.2,Hill Climbing,3323.0,5.131
burma14,Standard ACO,100,100,20.0_over_distance,2.5,4.0,0.2,Hill Climbing,3323.0,4.967
burma14,Standard ACO,100,100,30.0_over_distance,2.5,4.0,0.2,Hill Climbing,3323.0,5.112
burma14,Standard ACO,100,100,1.0_over_distance,3.0,1.0,0.2,Hill Climbing,3323.0,4.953
burma14,Standard ACO,100,100,10.0_over_distance,3.0,1.0,0.2,Hill Climbing,3323.0,4.922
burma14,Standard ACO,100,100,20.0_over_distance,3.0,1.0,0.2,Hill Climbing,3323.0,4.855
burma14,Standard ACO,100,100,30.0_over_distance,3.0,1.0,0.2,Hill Climbing,3323.0,4.994
burma14,Standard ACO,100,100,1.0_over_distance,3.0,1.5,0.2,Hill Climbing,3323.0,5.1
burma14,Standard ACO,100,100,10.0_over_distance,3.0,1.5,0.2,Hill Climbing,3323.0,4.92
burma14,Standard ACO,100,100,20.0_over_distance,3.0,1.5,0.2,Hill Climbing,3323.0,4.838
burma14,Standard ACO,100,100,30.0_over_distance,3.0,1.5,0.2,Hill Climbing,3323.0,4.848
burma14,Standard ACO,100,100,1.0_over_distance,3.0,2.0,0.2,Hill Climbing,3323.0,5.017
burma14,Standard ACO,100,100,10.0_over_distance,3.0,2.0,0.2,Hill Climbing,3323.0,5.045
burma14,Standard ACO,100,100,20.0_over_distance,3.0,2.0,0.2,Hill Climbing,3323.0,4.893
burma14,Standard ACO,100,100,30.0_over_distance,3.0,2.0,0.2,Hill Climbing,3323.0,4.95
burma14,Standard ACO,100,100,1.0_over_distance,3.0,2.5,0.2,Hill Climbing,3323.0,4.873
burma14,Standard ACO,100,100,10.0_over_distance,3.0,2.5,0.2,Hill Climbing,3323.0,4.839
burma14,Standard ACO,100,100,20.0_over_distance,3.0,2.5,0.2,Hill Climbing,3323.0,4.906
burma14,Standard ACO,100,100,30.0_over_distance,3.0,2.5,0.2,Hill Climbing,3323.0,4.944
burma14,Standard ACO,100,100,1.0_over_distance,3.0,3.0,0.2,Hill Climbing,3323.0,4.825
burma14,Standard ACO,100,100,10.0_over_distance,3.0,3.0,0.2,Hill Climbing,3323.0,4.921
burma14,Standard ACO,100,100,20.0_over_distance,3.0,3.0,0.2,Hill Climbing,3323.0,4.909
burma14,Standard ACO,100,100,30.0_over_distance,3.0,3.0,0.2,Hill Climbing,3323.0,4.878
burma14,Standard ACO,100,100,1.0_over_distance,3.0,3.5,0.2,Hill Climbing,3323.0,4.899
burma14,Standard ACO,100,100,10.0_over_distance,3.0,3.5,0.2,Hill Climbing,3323.0,4.907
burma14,Standard ACO,100,100,20.0_over_distance,3.0,3.5,0.2,Hill Climbing,3336.0,4.964
burma14,Standard ACO,100,100,30.0_over_distance,3.0,3.5,0.2,Hill Climbing,3323.0,5.049
burma14,Standard ACO,100,100,1.0_over_distance,3.0,4.0,0.2,Hill Climbing,3323.0,4.887
burma14,Standard ACO,100,100,10.0_over_distance,3.0,4.0,0.2,Hill Climbing,3323.0,4.907
burma14,Standard ACO,100,100,20.0_over_distance,3.0,4.0,0.2,Hill Climbing,3323.0,4.859
burma14,Standard ACO,100,100,30.0_over_distance,3.0,4.0,0.2,Hill Climbing,3323.0,4.779
burma14,Standard ACO,100,100,1.0_over_distance,3.5,1.0,0.2,Hill Climbing,3323.0,4.879
burma14,Standard ACO,100,100,10.0_over_distance,3.5,1.0,0.2,Hill Climbing,3323.0,4.875
burma14,Standard ACO,100,100,20.0_over_distance,3.5,1.0,0.2,Hill Climbing,3323.0,4.83
burma14,Standard ACO,100,100,30.0_over_distance,3.5,1.0,0.2,Hill Climbing,3323.0,4.86
burma14,Standard ACO,100,100,1.0_over_distance,3.5,1.5,0.2,Hill Climbing,3323.0,4.838
burma14,Standard ACO,100,100,10.0_over_distance,3.5,1.5,0.2,Hill Climbing,3323.0,4.912
burma14,Standard ACO,100,100,20.0_over_distance,3.5,1.5,0.2,Hill Climbing,3323.0,4.843
burma14,Standard ACO,100,100,30.0_over_distance,3.5,1.5,0.2,Hill Climbing,3323.0,4.889
burma14,Standard ACO,100,100,1.0_over_distance,3.5,2.0,0.2,Hill Climbing,3323.0,5.094
burma14,Standard ACO,100,100,10.0_over_distance,3.5,2.0,0.2,Hill Climbing,3323.0,4.905
burma14,Standard ACO,100,100,20.0_over_distance,3.5,2.0,0.2,Hill Climbing,3323.0,4.815
burma14,Standard ACO,100,100,30.0_over_distance,3.5,2.0,0.2,Hill Climbing,3323.0,4.88
burma14,Standard ACO,100,100,1.0_over_distance,3.5,2.5,0.2,Hill Climbing,3323.0,4.929
burma14,Standard ACO,100,100,10.0_over_distance,3.5,2.5,0.2,Hill Climbing,3323.0,4.806
burma14,Standard ACO,100,100,20.0_over_distance,3.5,2.5,0.2,Hill Climbing,3323.0,4.864
burma14,Standard ACO,100,100,30.0_over_distance,3.5,2.5,0.2,Hill Climbing,3323.0,4.906
burma14,Standard ACO,100,100,1.0_over_distance,3.5,3.0,0.2,Hill Climbing,3323.0,4.843
burma14,Standard ACO,100,100,10.0_over_distance,3.5,3.0,0.2,Hill Climbing,3323.0,4.782
burma14,Standard ACO,100,100,20.0_over_distance,3.5,3.0,0.2,Hill Climbing,3323.0,4.924
burma14,Standard ACO,100,100,30.0_over_distance,3.5,3.0,0.2,Hill Climbing,3323.0,4.902
burma14,Standard ACO,100,100,1.0_over_distance,3.5,3.5,0.2,Hill Climbing,3323.0,4.817
burma14,Standard ACO,100,100,10.0_over_distance,3.5,3.5,0.2,Hill Climbing,3323.0,4.874
burma14,Standard ACO,100,100,20.0_over_distance,3.5,3.5,0.2,Hill Climbing,3323.0,4.956
burma14,Standard ACO,100,100,30.0_over_distance,3.5,3.5,0.2,Hill Climbing,3323.0,4.88
burma14,Standard ACO,100,100,1.0_over_distance,3.5,4.0,0.2,Hill Climbing,3323.0,4.789
burma14,Standard ACO,100,100,10.0_over_distance,3.5,4.0,0.2,Hill Climbing,3323.0,4.866
burma14,Standard ACO,100,100,20.0_over_distance,3.5,4.0,0.2,Hill Climbing,3323.0,5.0
burma14,Standard ACO,100,100,30.0_over_distance,3.5,4.0,0.2,Hill Climbing,3323.0,4.892
burma14,Standard ACO,100,100,1.0_over_distance,4.0,1.0,0.2,Hill Climbing,3323.0,4.793
burma14,Standard ACO,100,100,10.0_over_distance,4.0,1.0,0.2,Hill Climbing,3323.0,4.897
burma14,Standard ACO,100,100,20.0_over_distance,4.0,1.0,0.2,Hill Climbing,3323.0,4.877
burma14,Standard ACO,100,100,30.0_over_distance,4.0,1.0,0.2,Hill Climbing,3323.0,4.815
burma14,Standard ACO,100,100,1.0_over_distance,4.0,1.5,0.2,Hill Climbing,3323.0,4.84
burma14,Standard ACO,100,100,10.0_over_distance,4.0,1.5,0.2,Hill Climbing,3323.0,4.908
burma14,Standard ACO,100,100,20.0_over_distance,4.0,1.5,0.2,Hill Climbing,3323.0,4.925
burma14,Standard ACO,100,100,30.0_over_distance,4.0,1.5,0.2,Hill Climbing,3323.0,4.828
burma14,Standard ACO,100,100,1.0_over_distance,4.0,2.0,0.2,Hill Climbing,3323.0,4.883
burma14,Standard ACO,100,100,10.0_over_distance,4.0,2.0,0.2,Hill Climbing,3323.0,4.883
burma14,Standard ACO,100,100,20.0_over_distance,4.0,2.0,0.2,Hill Climbing,3323.0,4.844
burma14,Standard ACO,100,100,30.0_over_distance,4.0,2.0,0.2,Hill Climbing,3323.0,4.847
burma14,Standard ACO,100,100,1.0_over_distance,4.0,2.5,0.2,Hill Climbing,3323.0,4.913
burma14,Standard ACO,100,100,10.0_over_distance,4.0,2.5,0.2,Hill Climbing,3323.0,4.894
burma14,Standard ACO,100,100,20.0_over_distance,4.0,2.5,0.2,Hill Climbing,3323.0,4.786
burma14,Standard ACO,100,100,30.0_over_distance,4.0,2.5,0.2,Hill Climbing,3323.0,4.879
burma14,Standard ACO,100,100,1.0_over_distance,4.0,3.0,0.2,Hill Climbing,3323.0,4.874
burma14,Standard ACO,100,100,10.0_over_distance,4.0,3.0,0.2,Hill Climbing,3323.0,4.893
burma14,Standard ACO,100,100,20.0_over_distance,4.0,3.0,0.2,Hill Climbing,3323.0,4.81
burma14,Standard ACO,100,100,30.0_over_distance,4.0,3.0,0.2,Hill Climbing,3323.0,4.912
burma14,Standard ACO,100,100,1.0_over_distance,4.0,3.5,0.2,Hill Climbing,3323.0,4.889
burma14,Standard ACO,100,100,10.0_over_distance,4.0,3.5,0.2,Hill Climbing,3323.0,4.81
burma14,Standard ACO,100,100,20.0_over_distance,4.0,3.5,0.2,Hill Climbing,3323.0,4.824
burma14,Standard ACO,100,100,30.0_over_distance,4.0,3.5,0.2,Hill Climbing,3323.0,4.855
burma14,Standard ACO,100,100,1.0_over_distance,4.0,4.0,0.2,Hill Climbing,3323.0,4.864
burma14,Standard ACO,100,100,10.0_over_distance,4.0,4.0,0.2,Hill Climbing,3323.0,4.81
burma14,Standard ACO,100,100,20.0_over_distance,4.0,4.0,0.2,Hill Climbing,3323.0,4.844
burma14,Standard ACO,100,100,30.0_over_distance,4.0,4.0,0.2,Hill Climbing,3323.0,4.888
burma14,Standard ACO,100,100,1.0_over_distance,1.0,1.0,0.3,Hill Climbing,3323.0,4.781
